date,cumulative_Evaporation,average_soilTemperatureLevel,cumulative_Sub-surfaceRunoff,average_TemperatureOfSnowLayer,average_SnowDepth,average_VolumetricSoilWaterLayer,cumulative_precipitation,OT
2015/3/22,-0.0143483965657651,278.74424150254987,0.0103101134300231,272.9436310662164,0.0004785193337334,0.3472492259590782,0.0434174537658691,-2.0030435965433218
2015/4/3,-0.0199314490891993,280.5447625054253,0.0093278884887695,272.9568540785048,0.0001163250870174,0.3722272663661796,0.0438652038574218,-1.05700830818501
2015/4/15,-0.0253547593019902,281.3359493679471,0.0086244344711303,272.82781012852985,2.572602695888943e-05,0.3151263910112902,0.0071568489074707,0.3770612136777256
2015/4/27,-0.0236518625169992,283.77693430582684,0.007564902305603,273.135732014974,1.25832027859158e-07,0.2997187371107025,0.0476117134094238,0.298139774249067
2015/5/9,-0.0254967724904418,286.4004211425781,0.0064601600170135,273.14957767062714,0.0,0.3436049634150953,0.0252118110656738,-0.0846329629509461
2015/5/21,-0.033227554988116,288.5212148030599,0.0054625272750854,273.14086659749347,0.0,0.3283308629130866,0.0751295089721679,2.6257802626022664
2015/6/2,-0.0349244026001542,286.8157153659397,0.0047674179077148,273.14335293240015,0.000153405798806,0.3708623976627778,0.0449280738830566,1.8713932358762773
2015/6/14,-0.0407841480337083,292.15769026014533,0.0041899681091308,273.12357330322266,0.0,0.3060759834350189,0.0569472312927246,0.3573594185699096
2015/6/26,-0.0410306970588862,289.64093102349176,0.0037426948547363,273.1438242594401,0.0,0.3841481844428926,0.0768060684204101,-0.1382447655542473
2015/7/8,-0.0433935031760484,294.0373840332031,0.0034364461898803,273.1030527750651,0.0,0.3117001644827218,0.0228652954101562,-0.6030782814769937
2015/7/20,-0.046216988004744,294.8279257880317,0.0030921697616577,273.08651394314234,0.0,0.3024842039966542,0.015566349029541,-1.1592851664777224
2015/8/1,-0.0424361892510205,294.3096788194445,0.0027614831924438,273.0934965345594,0.0,0.3287224137845138,0.0582442283630371,-2.308023905091386
2015/8/13,-0.0439733965322375,294.615007188585,0.0025087594985961,273.01948801676434,0.0,0.303888221245466,0.0110573768615722,-2.6269889990927355
2015/8/25,-0.0342215842101722,291.1649305555556,0.0022538900375366,273.045044793023,0.0,0.3658011737150244,0.092628002166748,-0.6201941596021423
2015/9/6,-0.0370336591731756,291.52753872341583,0.0021165609359741,273.1276440090604,0.0,0.3269090861884049,0.0230369567871093,-1.3215001766987229
2015/9/18,-0.0239125413354486,288.4755918714735,0.001978576183319,273.12047068278,0.0,0.3441937871070371,0.0757975578308105,1.8695271098555657
2015/9/30,-0.0216017432976514,286.4242138332791,0.0019109845161437,273.1182149251302,0.0,0.3615353116894969,0.0296015739440917,2.867053367850701
2015/10/12,-0.0157834459096193,285.76313442654083,0.001881718635559,273.128040737576,0.0,0.389569237582489,0.0570182800292968,1.9630937514830145
2015/10/24,-0.0138530516996979,282.294175889757,0.0028395056724548,273.13483344184027,7.377730475531683e-06,0.3926125420257449,0.0845913887023925,1.4840800588279404
2015/11/5,-0.0112606871407479,281.07395002577044,0.0034818649291992,273.1279446283976,0.0,0.3741080799372867,0.0390329360961914,0.0321757096717854
2015/11/17,-0.0080017549917101,280.676027086046,0.0045127868652343,272.93791368272565,0.0,0.341190905129123,4.0531158447265625e-05,-1.1120073616413702
2015/11/29,-0.0053882708307355,276.15986209445526,0.0048032999038696,271.41220394770306,9.647342893812392e-05,0.3562523861829605,0.0191388130187988,-1.1421778890643064
2015/12/23,-0.0059543089009821,274.4729817708333,0.0095759630203247,272.13604532347784,0.0002536310089959,0.3440434310994331,0.0002589225769042,-3.7888829529962433
2016/1/4,-0.0024954117834568,273.6283340454101,0.0047045648097991,271.6098271475898,0.0009594029850429,0.3345784065442987,0.0149507522583007,-3.815849498632925
2016/1/16,-0.0033145323395729,275.148799472385,0.0046658217906951,270.2915158801609,0.0018642379177941,0.3681465955839181,0.0333056449890136,-1.4909053308958016
2016/1/28,-0.0042713214643299,273.67658323711817,0.0046318471431732,270.73472854826184,0.0004046625561184,0.3495181310766687,6.055831909179688e-05,-1.806629568640953
2016/2/9,-0.0042341155931353,276.1749649047852,0.0048125982284545,272.2728936407301,0.0014287763171725,0.3565383948249898,0.0755176544189453,-0.3784071494222525
2016/2/21,-0.0089803601149469,276.4664459228516,0.0057704746723175,271.22931914859345,0.003171788321601,0.399020077511927,0.0555734634399414,-0.4125889428447182
2016/3/4,-0.0095554448198527,277.3645324707031,0.0114853978157043,272.2460896174113,0.0032198263539208,0.3930827670135638,0.129279613494873,0.2971855160143004
2016/3/16,-0.0120213560294359,277.0787302652995,0.024289846420288,271.6158810721504,0.0035039219591352,0.384886948340055,0.0777978897094726,2.513010291593652
2016/3/28,-0.0178179736249148,279.72544436984595,0.0232899188995361,272.40584039688105,0.0004244214958614,0.3398600409402408,0.0081582069396972,1.7779987459249291
2016/4/9,-0.0205428544431924,283.80754682752814,0.0180702209472656,273.04462602403424,0.0002515316009521,0.3232395960949361,0.0268239974975585,1.4017307061463349
2016/4/21,-0.0266641457565128,284.1036877102322,0.0132756829261779,273.1389161215888,0.0,0.3392217130684811,0.0209021568298339,1.3888441367993138
2016/5/3,-0.0271379963960498,282.21967993842225,0.0099065899848937,272.8939248190986,0.0002288884586758,0.3593786631891917,0.0470867156982421,1.4817124100489707
2016/5/15,-0.0282260018866509,284.87384457058374,0.0076988935470581,273.1524305343628,0.0,0.3633948734366438,0.1081342697143554,2.0950496552806044
2016/5/27,-0.0373364163096994,285.9727732340495,0.0069743990898132,273.1467632717556,0.0,0.3861261000080654,0.0680489540100097,1.547906608811406
2016/6/8,-0.0377649967558681,288.4365853203668,0.0068691372871398,273.1409615410698,0.0,0.4026076920304655,0.1219334602355957,3.4907047847569785
2016/7/14,-0.1324189035221934,291.6537277786821,0.0286742448806762,273.1469328138563,0.0,0.3702861649648252,0.1754050254821777,4.076540145787263
2016/7/26,-0.0479512005113065,292.49655151367193,0.0086735486984252,273.06576453314887,0.0,0.33183314710752,0.0218029022216796,4.588081685168348
2016/8/7,-0.0422450955957174,292.373402065701,0.0076851844787597,273.06052907307946,0.0,0.3538570773477356,0.046356201171875,4.84066018846741
2016/8/19,-0.0384238073602318,291.2904230753581,0.006649374961853,273.0936559041341,0.0,0.3499464367964214,0.0545253753662109,1.91265263021549
2016/8/31,-0.0381215931847691,292.0378850301107,0.0057913661003112,273.11452229817706,0.0,0.3484469179400347,0.0610594749450683,0.1957784524609707
2016/9/12,-0.0330010973848402,291.29413604736334,0.0051028728485107,273.059937371148,0.0,0.3141313719946386,0.0146217346191406,-1.726820552240497
2016/9/24,-0.024485807865858,288.40574730767145,0.0045762062072753,273.0887468126085,0.0,0.3634130987597423,0.0667257308959961,-4.432167265630014
2016/9/30,-0.0107210765127092,286.95370992024743,0.002158761024475,273.1170959472656,0.0,0.3390329423063021,0.0014033317565917,-7.49950766548352
2016/10/6,-0.0104442075826227,285.1272786458333,0.0020945072174072,273.0995291603936,0.0,0.3350393520409448,0.019629955291748,-6.056792941335203
2016/10/18,-0.0138087184168398,282.2699864705404,0.0040630102157592,273.0434082349141,0.0,0.3705461028859846,0.0868740081787109,-4.9245532858371845
2016/10/30,-0.0105742681771516,282.6763017442492,0.0040905475616455,273.1142065789964,0.0,0.3811975647089032,0.0249929428100585,-2.9074620353903526
2016/11/11,-0.0073703038506209,279.57295057508685,0.0042257905006408,272.7194010416667,6.0068236456977e-05,0.3791915234954406,0.0474524497985839,-1.5431721506466332
2016/11/23,-0.0046925314236432,278.1665513780381,0.0046498179435729,272.4154509438409,0.0001959337128533,0.3788617986332004,0.0184192657470703,0.6071810023905755
2016/12/5,-0.0047152529004961,277.2806125217014,0.0054073929786682,272.4236543443468,9.649329715304904e-06,0.3860115539023859,0.0222511291503906,3.596022861011946
2016/12/17,-0.0023533911444246,271.8958502875434,0.0063351392745971,272.44180059432983,0.0,0.3522647617307181,9.5367431640625e-07,2.089550407782085
2016/12/29,-0.0031283837743103,274.2658487955729,0.0066121518611907,271.688687324524,0.0007460216681162,0.3401832494160366,0.001476764678955,1.3210451807078698
2017/1/10,-0.0032039938960224,272.2496158281962,0.006579041481018,267.0914895269605,0.0007677541838751,0.3281086858154999,0.0016980171203613,-1.9137288874416207
2017/2/3,-0.007147321710363,272.5808825492859,0.0126453042030334,266.0587099923028,0.0043316202031241,0.3299927900661714,0.0265908241271972,-2.1931808374709334
2017/2/15,-0.0053303388413041,275.6732932196723,0.0059882402420043,271.8612882826064,0.0064001580079396,0.3929669010556406,0.0440731048583984,-1.9207696573310784
2017/2/27,-0.008696159813553,276.95156521267364,0.0059215426445007,270.79432492785986,0.0023797518677181,0.3802107050497499,0.0088553428649902,-1.4653943423059843
2017/3/11,-0.0131501238793134,278.5128928290473,0.0059713125228881,272.55328294965955,0.0009679363833533,0.3885414270140851,0.0523014068603515,-0.5402579485380841
2017/3/17,-0.0084255002439022,279.6298963758681,0.0030831694602966,273.12472523583307,0.0,0.3346216588332835,4.291534423828125e-06,0.8721967513603914
2017/3/23,-0.0073295806068927,282.40268961588544,0.0030446648597717,273.10772535536023,0.0,0.3289092770622422,0.0169224739074707,1.750311833840101
2017/3/29,-0.0114854674320667,282.1073133680556,0.0030137002468109,273.09692043728296,1.5172693464491102e-05,0.371102270256314,0.0149893760681152,0.7053212358662933
2017/4/4,-0.0126301369164139,283.52968512641064,0.0029616355895996,273.1428968641493,0.0,0.3415549751371145,0.009765625,1.586209482242964
2017/4/10,-0.0124485099222511,283.30665079752606,0.0028995275497436,273.1009233262804,0.0,0.3677978179572771,0.0194878578186035,1.6177446454935875
2017/4/16,-0.0129603196401149,284.7782626681858,0.0028311014175415,273.1339857313368,0.0,0.3733882835238344,0.0428328514099121,2.497999570803856
2017/4/22,-0.0150513150729238,279.820793999566,0.0027685165405273,272.63491259680853,9.995698928833008e-05,0.3720701450688972,0.0062489509582519,1.4773247855597589
2017/4/28,-0.0088924679439514,282.3465881347656,0.0027204155921936,273.1397933959961,2.960364023844401e-06,0.3804684801078919,0.0671977996826171,1.816555415916852
2017/5/4,-0.0148199647665023,281.67539638943146,0.0028137564659118,272.9558169047038,4.0279494391547305e-05,0.3945062866486195,0.0342569351196289,1.142199994631028
2017/5/10,-0.0144259990192949,283.86252848307294,0.0031571984291076,273.1473002963596,0.0,0.399660727293748,0.0304551124572753,-0.1110170215517598
2017/5/16,-0.0179110718891024,286.92182074652777,0.0036801099777221,273.1476491292318,0.0,0.3847373000397864,0.0174288749694824,-1.0663238008190774
2017/5/22,-0.0179929018486291,287.4941626654731,0.0039005279541015,273.1338331434462,0.0,0.3673247146523661,0.0190787315368652,-0.4238517326946009
