date,cumulative_Evaporation,average_soilTemperatureLevel,cumulative_Sub-surfaceRunoff,average_TemperatureOfSnowLayer,average_SnowDepth,average_VolumetricSoilWaterLayer,cumulative_precipitation,OT
2015/3/22,-0.0286967931315302,278.74424150254987,0.0206202268600463,272.9436310662164,0.0004785193337334,0.3472492259590782,0.0868349075317382,1.1619654984331331
2015/4/3,-0.0286967931315302,278.74424150254987,0.0206202268600463,272.9436310662164,0.0004785193337334,0.3472492259590782,0.0868349075317382,0.6651597873323509
2015/4/15,-0.0398628981783986,280.5447625054253,0.018655776977539,272.9568540785048,0.0001163250870174,0.3722272663661796,0.0877304077148437,0.3176830570938476
2015/4/27,-0.0398628981783986,280.5447625054253,0.018655776977539,272.9568540785048,0.0001163250870174,0.3722272663661796,0.0877304077148437,1.4231083555016633
2015/5/9,-0.0507095186039805,281.3359493679471,0.0172488689422607,272.82781012852985,2.572602695888943e-05,0.3151263910112902,0.0143136978149414,4.351144698904095
2015/5/21,-0.0507095186039805,281.3359493679471,0.0172488689422607,272.82781012852985,2.572602695888943e-05,0.3151263910112902,0.0143136978149414,7.312019022833136
2015/6/2,-0.0473037250339984,283.77693430582684,0.015129804611206,273.135732014974,1.25832027859158e-07,0.2997187371107025,0.0952234268188476,8.74337207400481
2015/6/14,-0.0473037250339984,283.77693430582684,0.015129804611206,273.135732014974,1.25832027859158e-07,0.2997187371107025,0.0952234268188476,7.81569219112534
2015/6/26,-0.0509935449808836,286.4004211425781,0.0129203200340271,273.14957767062714,0.0,0.3436049634150953,0.0504236221313476,5.7596813358946655
2015/7/8,-0.0509935449808836,286.4004211425781,0.0129203200340271,273.14957767062714,0.0,0.3436049634150953,0.0504236221313476,3.3987782811677394
2015/7/20,-0.066455109976232,288.5212148030599,0.0109250545501708,273.14086659749347,0.0,0.3283308629130866,0.1502590179443359,0.3771215891113506
2015/8/1,-0.066455109976232,288.5212148030599,0.0109250545501708,273.14086659749347,0.0,0.3283308629130866,0.1502590179443359,-0.5987826028558776
