date,OT
2015/3/30,3.3331654755373994
2015/4/11,3.720888901620186
2015/4/23,4.184565988258782
2015/5/5,4.730269082746599
2015/5/17,5.30451970171213
2015/5/29,5.9249319493653365
2015/6/10,6.556412249887408
2015/6/22,7.19066029680082
2015/7/4,7.857787569318391
2015/7/16,8.547117788260293
2015/7/28,9.26783954487792
2015/8/9,10.022881144936663
2015/8/21,10.798452112763664
2015/9/2,11.596891536887794
2015/9/14,12.46538286812272
2015/9/26,13.406380055568766
2015/10/8,14.399107339696243
2015/10/20,15.456179473973751
2015/11/1,16.54759240587226
2015/11/25,17.67173277345433
2015/12/7,18.85454865595497
2015/12/19,20.089947853174376
2016/1/12,21.379520222071832
2016/1/24,22.727165156977943
2016/2/5,24.128535304328395
2016/2/17,25.585573225128456
2016/2/29,27.10471363810566
2016/3/12,28.68668570131651
2016/3/24,30.330814872560325
2016/4/5,32.039343394685226
2016/4/17,33.802830929864285
2016/4/29,35.621428768573985
2016/5/11,37.50214734874498
2016/5/23,39.443247457103006
2016/6/4,41.45140274433472
2016/6/28,43.5282832462994
2016/7/22,45.66979929808887
2016/8/3,47.87827594722852
2016/8/15,50.23811487835295
2016/8/27,52.758258441472805
2016/9/8,55.40164590470434
2016/9/20,58.193364165514375
2016/9/26,61.08554941203367
2016/10/2,64.07758992393937
2016/10/14,67.21692740478194
2016/10/26,70.49581314671138
2016/11/7,73.85782626950802
2016/11/19,77.3060303729056
2016/12/1,80.86450868431228
2016/12/13,84.52129161605706
2016/12/25,88.32525244205281
2017/1/6,92.2814970517956
2017/1/18,96.35748883481745
2017/1/30,100.5659606645216
2017/2/11,104.5816664208208
2017/2/23,108.3694907066188
2017/3/7,112.09235715101694
2017/3/13,115.6562858567532
2017/3/19,119.2426245757026
2017/3/25,122.86056299211816
2017/3/31,126.3345020096296
2017/4/6,129.69819578900692
2017/4/12,133.20080798327362
2017/4/18,136.8383623250203
2017/4/24,140.5099464215647
2017/4/30,144.27440717665706
2017/5/6,147.9347198013694
2017/5/12,151.4756539774262
2017/5/18,155.04148161723438
2017/5/24,158.58576161262806
2017/5/30,162.22988653436138
2017/6/5,165.99966624751818
2017/6/11,169.80282257500576
2017/6/17,173.6765203055127
2017/6/23,177.5819543573281
2017/6/29,181.511608271827
2017/7/5,185.51785937852492
2017/7/11,189.5926276917168
2017/7/17,193.5917289896421
2017/7/23,197.5100723087029
2017/7/29,201.4117866348112
2017/8/4,205.25972001414
2017/8/10,209.1505095083949
2017/8/16,213.0906822238547
2017/8/22,217.0007640620337
2017/8/28,220.90171771449192
2017/9/3,224.65382120918892
2017/9/9,228.23263752163663
2017/9/15,231.71743458246095
2017/9/21,235.064173693044
2017/9/27,238.33244641737735
2017/10/3,241.52439909360655
2017/10/9,244.5685314172016
2017/10/15,247.4734115625874
2017/10/21,250.36756578103189
2017/10/27,253.24913624520255
2017/11/2,256.05818075201154
2017/11/8,258.82394579192834
2017/11/14,261.4471551670103
2017/11/20,263.9173571075857
2017/11/26,266.3055353042231
2017/12/2,268.5865102189497
2017/12/8,270.911054238124
2017/12/14,273.29977272192656
2017/12/20,275.66149953267427
2017/12/26,278.0397716119389
2018/1/1,280.3603618329384
2018/1/7,282.61581472337843
2018/1/13,284.88151267343926
2018/1/19,287.14212732121337
2018/1/25,289.25558219086
2018/1/31,291.2193304254584
2018/2/6,293.09149305977866
2018/2/12,294.83600901355913
2018/2/18,296.5548760022098
2018/2/24,298.254225457568
2018/3/2,299.8529533148196
2018/3/8,301.37318393025896
2018/3/14,303.0955505789629
2018/3/20,305.0390707719321
2018/3/26,307.08755944137846
2018/4/1,309.31970522807273
2018/4/7,311.55421191802907
2018/4/13,313.7855546903434
2018/4/19,316.1754285424169
2018/4/25,318.6900494055627
2018/5/1,321.15596588914804
2018/5/7,323.58119558948846
2018/5/13,326.02996142957613
2018/5/19,328.46319864678
2018/5/25,331.03087010068947
2018/5/31,333.74453022975166
2018/6/6,336.5000621853627
2018/6/12,339.3336418495113
2018/6/18,342.0367690758323
2018/6/24,344.5799171487791
2018/6/30,347.0893256681464
2018/7/6,349.50427931750227
2018/7/12,351.9236137093544
2018/7/18,354.3569558909809
2018/7/24,356.7010930538639
2018/7/30,358.9758457216048
2018/8/5,361.3726279832488
2018/8/11,363.8939140253932
2018/8/17,366.460142350745
2018/8/23,369.1191831510954
2018/8/29,371.73221873358347
2018/9/4,374.2900404165631
2018/9/10,376.9014021212609
2018/9/16,379.535477022814
2018/9/22,382.1718251949388
2018/9/28,384.8208686506764
2018/10/4,387.470562770571
2018/10/10,390.1184555531026
2018/10/16,392.8028529302834
2018/10/22,395.5233973933445
2018/10/28,398.2596454524529
2018/11/3,401.0199299701938
2018/11/9,403.7798736908594
2018/11/15,406.5359642760439
2018/11/21,409.306159184728
2018/11/27,412.0838433552868
2018/12/3,414.8778594493901
2018/12/9,417.69022459481823
2018/12/15,420.5111285851831
2018/12/27,423.3428902309016
2019/1/2,426.2320440883757
2019/1/8,429.1820412381414
2019/1/14,432.17277467009546
2019/1/20,435.2173135695641
2019/1/26,438.28717229475154
2019/2/1,441.381386563275
2019/2/7,444.5259930812016
2019/2/13,447.7157261379136
2019/2/19,450.9233684194513
2019/2/25,454.1503802679186
2019/3/3,457.4069548876823
2019/3/9,460.6870912738332
2019/3/15,464.01456673234287
2019/3/21,467.3913348952568
2019/3/27,470.8011442731096
2019/4/2,474.2498353823919
2019/4/8,477.4408027484479
2019/4/14,480.3423748664189
2019/4/20,483.09792788217226
2019/4/26,485.6211574074005
2019/5/2,488.07875329313634
2019/5/8,490.4774448080355
2019/5/14,492.6551341365792
2019/5/20,494.6417999721861
2019/5/26,496.6568728953905
2019/6/1,498.6948400046007
2019/6/7,500.6658174910725
2019/6/13,502.6203902548581
2019/6/19,504.3810248074116
2019/6/25,505.9328104348636
2019/7/1,507.4027502654865
2019/7/7,508.7478998162738
2019/7/13,510.1258639713053
2019/7/19,511.56334096561767
2019/7/25,512.9527487116599
2019/7/31,514.340510335406
2019/8/6,515.661456772216
2019/8/12,516.9063827296391
2019/8/18,518.1485611796129
