date,OT
2015/2/9,10.101609590277794
2015/2/21,10.977862512024837
2015/3/5,12.0079122251681
2015/3/17,13.203502846126227
2015/3/29,14.46302128231307
2015/4/10,15.820284346967354
2015/4/22,17.478545753843623
2015/5/4,19.45002738756792
2015/5/16,21.66621179338723
2015/6/9,24.185633009374268
2015/7/3,26.871622558506157
2015/7/15,29.72482377351133
2015/8/8,32.868516360547616
2015/8/20,36.28008148307647
2015/9/1,39.85606797600548
2015/9/13,43.60756576488935
2015/10/31,47.5745684596133
2015/11/12,51.73743473497775
2015/11/24,56.19869232424946
2015/12/6,60.969430225260034
2015/12/18,65.98702048068898
2015/12/30,71.27922078851877
2016/1/11,76.47290027384071
2016/1/23,81.52841135954758
2016/2/4,86.64508256752146
2016/2/16,91.71734455411878
2016/2/28,96.95197184157054
2016/3/11,102.36417314884672
2016/3/23,107.7575157456379
2016/4/4,113.17364728973124
2016/4/16,118.91297485326866
2016/4/28,124.9757267885241
2016/5/10,131.24423876111868
2016/5/22,137.7927803513057
2016/6/3,144.39362627752433
2016/6/15,151.03267278433833
2016/7/9,157.8845588857563
2016/7/21,164.8987024487152
2016/8/2,171.54313900319514
2016/8/14,177.78264258390277
2016/8/26,183.83006785201707
2016/9/7,189.5355656613252
2016/9/19,195.24612183134312
2016/10/1,200.97012366787703
2016/10/7,206.39784372595008
2016/10/13,211.59270299832335
2016/10/19,216.8749801953211
2016/10/25,222.22724751003875
2016/10/31,227.5301956765982
2016/11/6,232.8544353188321
2016/11/12,237.9175118340958
2016/11/18,242.69632729750424
2016/11/24,247.38339936806528
2016/11/30,251.90932374433936
2016/12/6,256.1550183864855
2016/12/12,260.12162646453703
2016/12/18,263.8083904516405
2016/12/24,267.17926120841906
2016/12/30,270.33782962818697
2017/1/5,273.2740383838648
2017/1/11,275.89847520803403
2017/1/23,278.2236241090825
2017/1/29,280.25400441941304
2017/2/4,281.9716375319317
2017/2/16,283.37421157728147
2017/2/22,284.453077801199
2017/2/28,285.1661177915637
2017/3/6,285.50258752654145
2017/3/12,285.46862834381795
2017/3/18,285.046522735921
2017/3/24,286.0813909851498
2017/3/30,288.7542790500288
2017/4/5,292.1814291766836
2017/4/11,296.8923069958516
2017/4/17,301.8183966156216
2017/4/23,306.91191182536846
2017/4/29,313.18569116921793
2017/5/5,320.44111876197627
2017/5/11,327.3346340074408
2017/5/17,333.89680653329685
2017/5/23,340.6624445767854
2017/5/29,347.31771018460535
2017/6/4,354.94691640884497
2017/6/10,363.6342269013528
2017/6/16,372.5958142233447
2017/6/22,382.0889676845039
2017/6/28,390.5724502067108
2017/7/4,397.8181839396322
2017/7/10,404.7455663956272
2017/7/16,410.8983076699436
2017/7/22,416.9950200611558
2017/7/28,423.0970500844292
2017/8/3,428.4347505252244
2017/8/9,433.14463895338366
2017/8/15,438.6441453173578
2017/8/21,444.943782955136
2017/8/27,451.4400948741584
2017/9/2,458.4811650960633
2017/9/8,465.02527042906206
2017/9/14,470.9947804027905
2017/9/20,477.1906995036774
2017/9/26,483.3747643755986
2017/10/2,488.7603495953493
2017/10/8,493.35189652893627
2017/10/14,497.3433787711404
2017/10/20,500.5255015971495
2017/10/26,503.5324947324808
2017/11/1,506.3649322678162
2017/11/13,508.515813726622
2017/11/25,510.1017034034177
2017/12/1,511.3801366040109
2017/12/7,512.3017956869207
2017/12/13,512.8081308526341
2017/12/19,512.9426492625795
2017/12/25,512.3933719213502
2017/12/31,511.1342943161716
2018/1/6,509.3434039610642
2018/1/12,506.9386079169292
2018/1/18,505.09975212680297
2018/1/24,503.9502307695189
2018/1/30,502.8651154531658
2018/2/5,502.1779054270567
2018/2/11,501.23461049692025
2018/2/17,499.98835669620206
2018/2/23,499.0603713183526
2018/3/1,498.3196072151216
2018/3/7,496.83906871260695
2018/3/13,494.6208425698653
2018/3/19,492.0272589621857
2018/3/25,488.8305344994862
2018/3/31,485.73878503556216
2018/4/6,482.7968005213058
2018/4/12,479.46516403772847
2018/4/18,475.9022129443143
2018/4/24,473.8007456236614
2018/4/30,473.27593624139394
2018/5/6,473.6497288399319
2018/5/12,475.4005297711485
2018/5/18,477.42997657056014
2018/5/24,479.7128077606436
2018/5/30,483.23416972002025
2018/6/5,487.7947150433192
2018/6/11,492.3717923128767
2018/6/17,497.0218475724765
2018/6/23,502.1291825561488
2018/6/29,507.4692825557591
2018/7/5,513.9448799661873
2018/7/11,521.6313298727785
2018/7/17,529.9152205528666
2018/7/23,539.0194913951243
2018/7/29,546.0732888314163
2018/8/4,550.7395212541387
2018/8/10,554.5421680432572
2018/8/16,556.6501450919229
2018/8/22,558.5949064125853
2018/8/28,560.4724209469017
2018/9/3,560.7703152610292
2018/9/9,559.7793562303665
2018/9/15,559.8182384866211
2018/9/21,560.8713004084872
2018/9/27,561.9918871161823
2018/10/3,563.737940741818
2018/10/9,564.324591430295
2018/10/15,563.6198526607964
2018/10/21,562.9582670658501
2018/10/27,561.9265140026271
2018/11/2,560.9336960049685
2018/11/8,560.1547742339974
2018/11/14,559.090000777813
2018/11/20,557.883558751569
2018/12/2,556.5985657722474
2018/12/8,555.1915022950577
2018/12/14,553.7597833875321
2018/12/20,552.3129672851575
2018/12/26,550.0449086318241
2019/1/1,546.9034270237833
2019/1/7,543.281758885635
2019/1/13,538.9647465295672
2019/1/19,534.4329307491505
2019/1/25,529.7210578953119
2019/1/31,524.4046738824942
2019/2/6,518.5849135678152
2019/2/12,513.8990629906608
2019/2/18,510.4557700104471
2019/2/24,507.5519707756578
2019/3/2,505.6415597680257
2019/3/8,503.6738034443287
2019/3/14,501.6070421019799
2019/3/20,500.3714827008176
2019/3/26,499.7650139687719
2019/4/1,498.7674223226392
2019/4/7,497.4176506498992
2019/4/13,496.0849322310837
2019/4/19,494.533775960922
2019/4/25,493.6295350408374
2019/5/1,493.43242146318096
2019/5/7,493.3285936809268
2019/5/13,493.52131165529886
2019/5/19,493.3464569126068
2019/5/25,492.6820392902496
2019/5/31,491.99527963017846
2019/6/6,491.08760304073377
2019/6/12,490.2083921573283
2019/6/18,489.3956163860362
2019/6/24,488.3491148157748
2019/6/30,487.120522722179
2019/7/6,486.4182798312753
2019/7/12,486.2622369877208
2019/7/18,486.34509146346943
2019/7/24,486.84779309005467
2019/7/30,487.2832831605195
2019/8/5,487.6192720282958
2019/8/11,488.2502827362477
2019/8/17,489.070097346069
2019/8/23,489.31113492706896
2019/8/29,488.9430789142506
2019/9/4,488.2529529577869
2019/9/10,487.0326370851423
2019/9/16,485.8212781618919
2019/9/22,484.6348568387651
2019/9/28,483.0187234172336
2019/10/4,481.0769785145224
2019/10/10,479.2195555204469
2019/10/16,477.42112033059726
2019/10/22,475.5479108068092
2019/10/28,473.691581207774
2019/11/3,471.4797143836557
2019/11/9,468.8875331858847
2019/11/15,466.1700899463424
2019/11/21,463.2391717676284
2019/11/27,459.8957854503511
2019/12/3,456.13960008216367
2019/12/9,451.9942305717882
2019/12/15,447.4019966612041
2019/12/21,442.5293070314469
2019/12/27,437.3670077419104
2020/2/1,431.77480943967294
2020/2/7,425.7771146559945
2020/2/13,419.421191944588
2020/2/19,412.68601902067576
2020/2/25,405.5559172703796
2020/3/8,398.0316756455182
2020/3/14,390.0308501202894
2020/3/20,381.540036004135
2020/4/1,372.5925377039899
2020/4/7,363.1610294868025
2020/4/13,355.1868212079282
2020/4/25,348.8628831188838
2020/5/1,343.25286019682954
2020/5/7,338.9141668178716
2020/5/13,334.7287356213652
2020/5/19,330.645402682642
2020/5/25,327.72687580775954
2020/5/31,325.7651205986229
2020/6/6,323.33746828056667
2020/6/12,320.47481876450115
2020/6/18,317.74458776164977
2020/6/24,314.8138403039943
2020/6/30,312.8272064383904
2020/7/6,311.87333594399166
2020/7/12,311.1230757832536
2020/7/18,310.84766307456545
2020/7/24,309.09134647582766
2020/7/30,305.57881832319987
2020/8/5,301.4335976019749
2020/8/11,296.07774096964977
2020/8/17,290.4568724399461
2020/8/23,284.64145376969304
2020/8/29,277.63686415089114
2020/9/4,269.61979717406007
2020/9/10,262.32223504074983
2020/9/16,255.7472433701924
2020/9/22,249.16026564859823
2020/9/28,242.98179801584263
2020/10/4,235.91714986559552
2020/10/10,227.86680455684507
2020/10/16,219.8127653451993
2020/10/22,211.4552309877244
2020/10/28,202.99523991340956
2020/11/3,194.55360411326208
