date,OT
2015/3/22,5.382545384676831
2015/4/3,5.681797963750758
2015/4/15,6.033766384126933
2015/4/27,6.442556619514177
2015/5/9,6.872527516185903
2015/5/21,7.335471285608694
2015/6/2,7.59743823953466
2015/6/14,7.631256216181807
2015/6/26,7.555481541413862
2015/7/8,7.301684688076562
2015/7/20,6.996517064630455
2015/8/1,6.646020513207864
2015/8/13,6.124547043527296
2015/8/25,5.455017157177812
2015/9/6,4.819914898994969
2015/9/18,4.216100022096395
2015/9/30,3.567899459092698
2015/10/12,2.91801716647654
2015/10/24,2.122125303246352
2015/11/5,1.168334901266859
2015/11/17,0.1615819369152023
2015/11/29,-0.932666598371803
2015/12/23,-2.1909339880841947
2016/1/4,-3.611879847118271
2016/1/16,-5.186597800615938
2016/1/28,-6.936477955841412
2016/2/9,-8.796343564798537
2016/2/21,-10.769123378589384
2016/3/4,-12.90816783358191
2016/3/16,-15.20332525671128
2016/3/28,-17.642923118098636
2016/4/9,-20.235082194107264
2016/4/21,-22.98172173236487
2016/5/3,-25.883926959662105
2016/5/15,-28.96866146156024
2016/5/27,-32.24023193794014
2016/6/8,-35.68905980324355
2016/7/14,-39.3242349270087
2016/7/26,-43.1920612861092
2016/8/7,-47.29999833020158
2016/8/19,-51.63622711538782
2016/8/31,-56.217202772584095
2016/9/12,-61.01946543845966
2016/9/24,-66.04701039719181
2016/9/30,-71.32929841615534
2016/10/6,-76.86581150076628
2016/10/18,-82.63307231315927
2016/10/30,-88.63682333165394
2016/11/11,-94.89233023829011
2016/11/23,-101.39782472855124
2016/12/5,-108.18196485138628
2016/12/17,-115.25124167251754
2016/12/29,-122.59346065112852
2017/1/10,-130.2190326416761
2017/2/3,-137.76760832286894
2017/2/15,-145.20490920711327
2017/2/27,-152.71073370033366
2017/3/11,-160.18335464243825
2017/3/17,-167.83286911385682
2017/3/23,-175.6717833363135
2017/3/29,-183.5047534313928
2017/4/4,-191.37310731138595
2017/4/10,-199.54985918969135
2017/4/16,-208.032416833712
2017/4/22,-216.71520270306505
2017/4/28,-225.6644169625009
2017/5/4,-234.6665860665234
2017/5/10,-243.7077344025716
2017/5/16,-252.94780941209032
2017/5/22,-262.3384195942436
2017/5/28,-271.5022091795626
2017/6/3,-280.416997145303
2017/6/9,-289.22383265221214
2017/6/15,-297.8164203791638
2017/6/21,-306.44801266515304
2017/6/27,-315.12263059203525
2017/7/3,-323.61637118154465
2017/7/9,-331.9746884350123
2017/7/15,-340.41030160850755
2017/7/21,-348.90835759577925
2017/7/27,-357.39056981027187
2017/8/2,-365.9022176036623
2017/8/8,-374.2483679472579
2017/8/14,-382.41211933843937
2017/8/20,-390.5224413735839
2017/8/26,-398.5303278453787
2017/9/1,-406.805342441637
2017/9/7,-415.39300391155
2017/9/13,-424.07965320112976
2017/9/19,-432.9707542447696
2017/9/25,-441.87648407974
2017/10/1,-450.7795657041413
2017/10/7,-459.8674735385037
2017/10/13,-469.1012122776427
2017/10/19,-478.15916111127126
2017/10/25,-487.0378107934192
2017/10/31,-495.8661207889325
2017/11/6,-504.5632795005968
2017/11/12,-513.3651917078195
2017/11/18,-522.2860919879053
