date,OT
2015/3/22,0.1266580261680805
2015/4/3,0.207243323583069
2015/4/15,0.3087446249240029
2015/4/27,0.4329488053318924
2015/5/9,0.5638173830977797
2015/5/21,0.7065756558638898
2015/6/2,1.0075007709440578
2015/6/14,1.4802090382032955
2015/6/26,2.060369918126774
2015/7/8,2.790433146888112
2015/7/20,3.583396878969773
2015/8/1,4.43708285870013
2015/8/13,5.434066631449566
2015/8/25,6.559133680271472
2015/9/6,7.713982550316575
2015/9/18,8.902899268224116
2015/9/30,10.16567020143223
2015/10/12,11.480538510647833
2015/10/24,12.931063499092676
2015/11/5,14.52480400815056
2015/11/17,16.204285492054968
2015/11/29,17.99036030803597
2015/12/23,19.405848054699963
2016/1/4,20.39773719676277
2016/1/16,21.206180021011235
2016/1/28,21.692659292490383
2016/2/9,22.120077765940295
2016/2/21,22.501476188065595
2016/3/4,22.5798568171808
2016/3/16,22.40363837629614
2016/3/28,22.34036775684766
2016/4/9,22.38394340213299
2016/4/21,22.38413109485313
2016/5/3,22.427397789432447
2016/5/15,22.22299381335524
2016/5/27,21.74785008481816
2016/6/8,21.214214296230264
2016/7/14,20.553130110614624
2016/7/26,19.870830324547505
2016/8/7,19.19744583427244
2016/8/19,18.430192895983225
2016/8/31,17.602327782736502
2016/9/12,16.69741959206247
2016/9/24,15.705275200445898
2016/9/30,14.662690394368532
2016/10/6,13.564556199474683
2016/10/18,12.249319482447552
2016/10/30,10.707298519359853
2016/11/11,9.011440063357467
2016/11/23,7.118142122260182
2016/12/5,5.126884167988544
2016/12/17,3.043071495111028
2016/12/29,0.7789277251221428
2017/1/10,-1.6455775597528386
2017/2/3,-3.876477919337405
2017/2/15,-5.890343047005929
2017/2/27,-7.841163275852194
2017/3/11,-9.63113645574462
2017/3/17,-11.487960023923089
2017/3/23,-13.421444172270665
2017/3/29,-15.230897234415623
2017/4/4,-16.960680626936885
2017/4/10,-18.836417405635697
2017/4/16,-20.8507420719316
2017/4/22,-22.92243177018123
2017/4/28,-25.104306341991443
2017/5/4,-27.20741242466466
2017/5/10,-29.2192847174323
2017/5/16,-31.2756819950949
2017/5/22,-33.332852550205764
2017/5/28,-35.36133611377737
2017/6/3,-37.37068614950642
