date,OT
2015/3/22,-15.28096599920062
2015/4/3,-17.114744949119824
2015/4/15,-19.280421731883692
2015/4/27,-21.803440685559544
2015/5/9,-24.462886464542983
2015/5/21,-27.332268515928742
2015/6/2,-29.613432123864605
2015/6/14,-31.205298574297423
2015/6/26,-32.53847500509587
2015/7/8,-33.37894705051346
2015/7/20,-34.13896201936606
2015/8/1,-34.84372408412625
2015/8/13,-35.075310153251515
2015/8/25,-34.910045299163414
2015/9/6,-35.01164847260779
2015/9/18,-35.375801528020354
2015/9/30,-35.725334651251856
2015/10/12,-36.21909595379315
2015/10/24,-36.34789546638704
2015/11/5,-36.0719077999613
2015/11/17,-35.77051565629666
2015/11/29,-35.32441508588366
2015/12/23,-35.34454478800352
2016/1/4,-35.93042081248627
2016/1/16,-36.70629094614271
2016/1/28,-37.85625989214709
2016/2/9,-39.1129154877325
2016/2/21,-40.45282436958856
2016/3/4,-42.17671933197611
2016/3/16,-44.235587191185935
2016/3/28,-46.04113867890674
2016/4/9,-47.5882148883638
2016/4/21,-49.13374610968305
2016/5/3,-50.533828006326814
2016/5/15,-52.21767634957351
2016/5/27,-54.21928969608063
2016/6/8,-56.2090907941879
2016/7/14,-58.28642273107496
2016/7/26,-60.31665257381611
2016/8/7,-62.25162091495337
2016/8/19,-64.22759980040463
2016/8/31,-66.19792257201023
2016/9/12,-68.16579116884755
2016/9/24,-70.14096069272425
2016/9/30,-72.07886191032348
2016/10/6,-73.97922312745476
2016/10/18,-76.06871279518653
2016/10/30,-78.35844385008096
2016/11/11,-80.73772657967882
2016/11/23,-83.26512697121089
2016/12/5,-85.7975881323392
2016/12/17,-88.32322378928522
2016/12/29,-90.9622077270179
2017/1/10,-93.68266337922164
2017/2/3,-97.35867359679877
2017/2/15,-102.09521904017406
2017/2/27,-107.46205999770676
2017/3/11,-113.71870489859602
2017/3/17,-120.3944618171534
2017/3/23,-127.47293353420922
2017/3/29,-135.42920769760573
2017/4/4,-144.18263141762645
2017/4/10,-153.0595154065859
2017/4/16,-162.07713648916652
2017/4/22,-171.52206203793725
2017/4/28,-181.24080390113164
2017/5/4,-191.7768519969128
2017/5/10,-203.17985354904428
2017/5/16,-215.0642460169736
2017/5/22,-227.56417473638388
2017/5/28,-239.6824449529242
2017/6/3,-251.2869641446367
2017/6/9,-262.95191006343777
2017/6/15,-274.38726974661967
2017/6/21,-286.0923250000133
2017/6/27,-298.1081794612068
2017/7/3,-309.92674623359454
2017/7/9,-321.645995411437
2017/7/15,-334.15069416909887
2017/7/21,-347.4470412541952
2017/7/27,-361.1695386791285
2017/8/2,-375.536992679894
2017/8/8,-389.8950920163161
2017/8/14,-404.1989567762465
2017/8/20,-418.9537238028312
2017/8/26,-434.0121678415488
2017/9/1,-448.4281727157178
2017/9/7,-462.1601311980688
2017/9/13,-475.5449383884769
2017/9/19,-488.3211607082595
2017/9/25,-501.15034692424905
2017/10/1,-514.0441515009485
2017/10/7,-526.4348213311712
2017/10/13,-538.4442578842427
2017/10/19,-550.5655794159611
2017/10/25,-562.7602154364273
2017/10/31,-574.8591301226014
2017/11/6,-586.9669695942154
2017/11/12,-598.6201094437122
2017/11/18,-609.7812826622398
2017/11/24,-620.7555586245509
2017/11/30,-631.4277418997474
2017/12/6,-643.0773261080058
2017/12/12,-655.8542411752708
2017/12/24,-669.0649798981733
2017/12/30,-683.0775687354394
2018/1/5,-697.2132127635799
2018/1/11,-711.4241449785694
2018/1/17,-726.3778820992884
2018/1/23,-741.9422569764951
2018/1/29,-757.0716333927792
2018/2/4,-771.7682014887286
2018/2/10,-786.4547995195899
2018/2/16,-800.8765731182925
2018/2/22,-815.8286699599789
2018/2/28,-831.3663903574303
2018/3/6,-846.8872887382705
2018/3/12,-862.5723968841944
2018/3/18,-878.3185259750574
