date,OT
2015/3/22,-4.455906730050097
2015/4/3,-5.076804226727446
2015/4/15,-5.807544166392146
2015/4/27,-6.656490232560086
2015/5/9,-7.551281595661062
2015/5/21,-8.516028832380952
2015/6/2,-9.41998938327447
2015/6/14,-10.243527260243182
2015/6/26,-11.06664433067096
2015/7/8,-11.850781272889536
2015/7/20,-12.656234204241068
2015/8/1,-13.488773943156197
2015/8/13,-14.283818295234765
2015/8/25,-15.053164531851523
2015/9/6,-15.920594715245503
2015/9/18,-16.8877132372751
2015/9/30,-17.90212554544824
2015/10/12,-18.99464631567362
2015/10/24,-20.07566088330376
2015/11/5,-21.13888449795072
2015/11/17,-22.254279645360725
2015/11/29,-23.401722733433708
2015/12/23,-24.85123122378429
2016/1/4,-26.638473116928893
2016/1/16,-28.622946699686644
2016/1/28,-30.88541034282212
2016/2/9,-33.28812949581286
2016/2/21,-35.825183019733586
2016/3/4,-38.63996212322365
2016/3/16,-41.70889717877092
2016/3/28,-44.81262787676796
2016/4/9,-47.95511522004294
2016/4/21,-51.23104194792808
2016/5/3,-54.58974656758045
2016/5/15,-58.20418750834666
2016/5/27,-62.09003672546195
2016/6/8,-66.12272594482698
2016/7/14,-70.34459652912214
2016/7/26,-74.41343145804835
2016/8/7,-78.283904682712
2016/8/19,-82.14968274378408
2016/8/31,-85.91072434636901
2016/9/12,-89.73907784758995
2016/9/24,-93.64767965009322
2016/9/30,-97.46077477956156
2016/10/6,-101.21134873450116
2016/10/18,-105.19901857200094
2016/10/30,-109.4246914640064
2016/11/11,-113.76367487212976
2016/11/23,-118.2892818609939
2016/12/5,-122.7775906489744
2016/12/17,-127.21240160794764
2016/12/29,-131.76462549982313
2017/1/10,-136.38312486912272
2017/2/3,-141.24677188737013
2017/2/15,-146.39204827943863
2017/2/27,-151.69801436394857
2017/3/11,-157.2208918005592
2017/3/17,-162.8977367141672
2017/3/23,-168.72186137275236
2017/3/29,-174.7766230891058
2017/4/4,-181.05170334644927
2017/4/10,-187.35437346816764
2017/4/16,-193.6820043304793
2017/4/22,-200.12336695459584
2017/4/28,-206.6315187748366
2017/5/4,-213.3438793601151
2017/5/10,-220.27262084949567
2017/5/16,-227.31196451529053
2017/5/22,-234.49438374889127
2017/5/28,-241.90605513176945
2017/6/3,-249.54523367526403
2017/6/9,-257.39608738080443
2017/6/15,-265.4816780124412
2017/6/21,-273.73010994996866
2017/6/27,-282.1426108821486
2017/7/3,-290.77652959683746
2017/7/9,-299.61934647610445
2017/7/15,-308.6536502805359
2017/7/21,-317.8866648054891
2017/7/27,-327.3205353115448
2017/8/2,-336.9541387266503
2017/8/8,-346.81721781729254
2017/8/14,-356.91312807155583
2017/8/20,-367.2283382672762
2017/8/26,-377.77166754839976
2017/9/1,-387.76221285616737
2017/9/7,-397.1209801862205
2017/9/13,-406.221747027223
2017/9/19,-414.8391124827365
2017/9/25,-423.4203905107154
2017/10/1,-431.9843690936733
2017/10/7,-440.1027032427809
2017/10/13,-447.85722659600896
2017/10/19,-455.8163056293525
2017/10/25,-463.9657282006344
2017/10/31,-472.0765107113215
2017/11/6,-480.2803028546396
2017/11/12,-488.11646798239366
2017/11/18,-495.5477386698456
2017/11/24,-502.9047104307159
2017/11/30,-510.07689597727006
2017/12/6,-517.4487335973796
2017/12/12,-525.0878751237865
2017/12/24,-532.7281153325472
2017/12/30,-540.4834804218546
2018/1/5,-548.2007332722992
2018/1/11,-555.8575126103847
2018/1/17,-563.6307129540328
2018/1/23,-571.4880150730389
2018/1/29,-579.0185584658951
2018/2/4,-586.2102518677182
2018/2/10,-593.2389416562528
2018/2/16,-599.9990021215337
2018/2/22,-606.7727547755453
2018/2/28,-613.5778276765386
2018/3/6,-620.1842653167733
2018/3/12,-626.6528507583491
2018/3/18,-633.7282455661364
2018/3/24,-641.4580196776568
2018/3/30,-649.5344259491343
2018/4/5,-658.1647671334254
2018/4/11,-666.8634045084893
2018/4/17,-675.6143748466784
2018/4/23,-684.8467006802084
2018/4/29,-694.4686375265951
2018/5/5,-704.0258470983273
2018/5/11,-713.5389462964423
2018/5/17,-723.1729450124137
2018/5/23,-732.8248173434489
2018/5/29,-742.887222895731
2018/6/4,-753.3890921403085
2018/6/10,-764.0564519439824
2018/6/16,-774.9830961129076
2018/6/22,-785.8304674397946
2018/6/28,-796.5416282649558
2018/7/4,-807.3486981168885
2018/7/10,-818.1523654959436
2018/7/16,-829.0908775877439
2018/7/22,-840.1843687976967
2018/7/28,-851.2769440634465
2018/8/3,-862.3982827359464
2018/8/9,-873.8986030718306
2018/8/15,-885.7880415846948
2018/8/21,-897.9186186029985
2018/8/27,-910.3805674770013
2018/9/2,-922.9327333619232
2018/9/8,-935.5606800287236
2018/9/14,-948.461119495572
2018/9/20,-961.582516196478
2018/9/26,-974.2930790206348
2018/10/2,-986.5529443047884
2018/10/8,-998.6235757604336
2018/10/14,-1010.329413877017
2018/10/20,-1022.0835454558838
2018/10/26,-1033.899931155127
2018/11/1,-1045.4145926916967
2018/11/7,-1056.7059198146103
2018/11/13,-1068.16011606475
2018/11/19,-1079.760102793071
2018/11/25,-1091.3662483148162
2018/12/1,-1103.0664665739116
2018/12/7,-1114.5277422275817
2018/12/13,-1125.7259525509478
2018/12/19,-1136.8941874664035
2018/12/25,-1147.9532361213585
2018/12/31,-1159.4355674037542
2019/1/6,-1171.4151395205693
2019/1/12,-1183.580983195417
2019/1/18,-1196.089109884097
2019/1/24,-1208.6826641685216
2019/1/30,-1221.3402880044953
2019/2/5,-1234.3300696761237
2019/2/11,-1247.602490834955
2019/2/17,-1260.6853320219489
2019/2/23,-1273.5760244500736
2019/3/1,-1286.4724756822611
2019/3/7,-1299.2587449871364
2019/3/13,-1312.2844302143812
2019/3/19,-1325.574832670248
2019/3/25,-1338.8616680661603
2019/3/31,-1352.224562892572
2019/4/6,-1365.7460786144093
2019/4/12,-1379.4059739736715
2019/4/24,-1393.2235048883751
2019/4/30,-1407.2159498974204
2019/5/6,-1421.2738443756596
2019/5/12,-1435.4002502058952
2019/5/18,-1449.664952497618
2019/5/24,-1464.0469448432186
2019/5/30,-1478.5881766482626
2019/6/5,-1493.3007171808222
2019/6/11,-1508.1513791666002
2019/6/17,-1523.1544404798033
2019/6/23,-1538.3081543153326
2019/6/29,-1553.6117223578478
2019/7/5,-1569.0798355202733
2019/7/11,-1584.7137170480407
2019/7/17,-1600.267554082185
