date,OT
2015/3/22,-0.8585036274587612
2015/4/3,-1.2704431587343514
2015/4/15,-1.7530999953426103
2015/4/27,-2.311701198951377
2015/5/9,-2.9014032023798637
2015/5/21,-3.5372734351017816
2015/6/2,-4.035910611196693
2015/6/14,-4.374681682429085
2015/6/26,-4.651168223692588
2015/7/8,-4.811711940055165
2015/7/20,-4.9523402011078765
2015/8/1,-5.078687635692932
2015/8/13,-5.094164496065316
2015/8/25,-5.016532269785025
2015/9/6,-4.995951855069521
2015/9/18,-5.031152526386801
2015/9/30,-5.059690868763238
2015/10/12,-5.117387268179619
2015/10/24,-5.088347098662855
2015/11/5,-4.963482168360988
2015/11/17,-4.8287973231384
2015/11/29,-4.6570738863614345
2015/12/23,-4.959756242913158
2016/1/4,-5.797690965027532
2016/1/16,-6.91117219156918
2016/1/28,-8.450499322178388
2016/2/9,-10.141562345336158
2016/2/21,-11.971757722936776
2016/3/4,-14.21547347488404
2016/3/16,-16.82372594637028
2016/3/28,-19.39574236621898
2016/4/9,-21.938784281792724
2016/4/21,-24.62049496885812
2016/5/3,-27.347507325251197
2016/5/15,-30.43720364050687
2016/5/27,-33.91639964886424
2016/6/8,-37.55519344368457
2016/7/14,-41.43002033889525
2016/7/26,-45.12635017710824
2016/8/7,-48.58180024659404
2016/8/19,-52.050001413178585
2016/8/31,-55.4086240864106
2016/9/12,-58.84882096492936
2016/9/24,-62.38883264282573
2016/9/30,-65.82379491908067
2016/10/6,-69.19106019351756
2016/10/18,-72.88383693431372
2016/10/30,-76.9072284059687
2016/11/11,-81.09468031984204
2016/11/23,-85.54406532231064
2016/12/5,-89.97071934538477
2016/12/17,-94.35463855024987
2016/12/29,-98.91803264153955
2017/1/10,-103.59695200396102
2017/2/3,-108.4252704799012
2017/2/15,-113.43146414078464
2017/2/27,-118.55424974355086
2017/3/11,-123.81012805506428
2017/3/17,-129.2328571551656
2017/3/23,-134.81942826842692
2017/3/29,-140.56959273452352
2017/4/4,-146.49184508094515
2017/4/10,-152.47980675287877
2017/4/16,-158.5271645450323
2017/4/22,-164.6927277475944
2017/4/28,-170.94947557761054
2017/5/4,-177.36038403938772
2017/5/10,-183.93274394702485
2017/5/16,-190.61339007355696
2017/5/22,-197.4174448725842
2017/5/28,-204.1851352126736
2017/6/3,-210.89405025669487
2017/6/9,-217.6300077353248
2017/6/15,-224.3449010094738
2017/6/21,-231.118949593188
2017/6/27,-237.9560349753871
2017/7/3,-244.77167552771155
2017/7/9,-251.57969672234063
2017/7/15,-258.519636192891
2017/7/21,-265.59020343968416
2017/7/27,-272.7308051915469
2017/8/2,-279.9742776107
2017/8/8,-287.21305091617904
2017/8/14,-294.43771029490284
2017/8/20,-301.72722319101365
2017/8/26,-309.0556600792568
2017/9/1,-316.15539283091545
2017/9/7,-323.0058214996872
2017/9/13,-329.7118005880043
2017/9/19,-336.196048635491
2017/9/25,-342.6275064338117
2017/10/1,-349.0079759198351
2017/10/7,-355.18125488472623
2017/10/13,-361.1761656200297
2017/10/19,-367.1510332073653
2017/10/25,-373.0948239792255
2017/10/31,-378.944803499414
2017/11/6,-384.7339948445984
2017/11/12,-390.3186667938416
2017/11/18,-395.68473969921575
2017/11/24,-400.9261747774939
2017/11/30,-406.0057821258593
2017/12/6,-411.5805000794219
2017/12/12,-417.7224682276202
2017/12/24,-424.0927924310705
2017/12/30,-430.8804485332943
2018/1/5,-437.723473910419
2018/1/11,-444.6005691994263
2018/1/17,-451.86227334749344
2018/1/23,-459.439597290503
2018/1/29,-466.8168494736125
2018/2/4,-473.9990311937658
2018/2/10,-481.19375686768245
2018/2/16,-488.2773025605936
2018/2/22,-495.65075728209786
2018/2/28,-503.343356664967
2018/3/6,-511.0566528728924
2018/3/12,-518.8835088590712
2018/3/18,-526.9122979527699
2018/3/24,-535.1226393135348
2018/3/30,-543.5426639180647
2018/4/5,-552.192724694631
2018/4/11,-560.9558362905311
2018/4/17,-569.8385250172532
2018/4/23,-578.9188164072619
2018/4/29,-588.1765582172924
2018/5/5,-597.6624338253673
2018/5/11,-607.3923714012489
2018/5/17,-617.3318796064373
2018/5/23,-627.4997941720101
2018/5/29,-637.8956313701765
2018/6/4,-648.5211338049075
2018/6/10,-659.3961365958054
2018/6/16,-670.5244059116357
2018/6/22,-681.3192742952237
2018/6/28,-691.728151744756
2018/7/4,-702.0326519774748
2018/7/10,-712.0672429962857
2018/7/16,-722.1792192368689
2018/7/22,-732.3865596808974
2018/7/28,-742.3679212880422
2018/8/3,-752.1903651164498
2018/8/9,-762.2728323478515
2018/8/15,-772.6073070081816
2018/8/21,-783.0326764788546
2018/8/27,-793.6484818769138
2018/9/2,-804.1186943242686
2018/9/8,-814.4198986931168
2018/9/14,-824.7985275071228
2018/9/20,-835.1768356983436
2018/9/26,-845.763278053349
2018/10/2,-856.6030758021394
2018/10/8,-867.5403810933649
2018/10/14,-878.6398878005748
2018/10/20,-889.8371308713812
2018/10/26,-901.1207000372796
2018/11/1,-912.581054990695
2018/11/7,-924.2058775293352
2018/11/13,-935.753346954226
2018/11/19,-947.2164171927328
2018/11/25,-958.704639764306
2018/12/1,-970.1568180829652
2018/12/7,-981.7375483591314
2018/12/13,-993.4593011684036
2018/12/19,-1005.1894361064
2018/12/25,-1016.964805620536
2018/12/31,-1028.9764995954372
2019/1/6,-1041.228542148131
2019/1/12,-1053.6573416974786
2019/1/18,-1066.3139886733827
2019/1/24,-1079.057135045067
2019/1/30,-1091.883702905836
2019/2/5,-1104.9098322111936
2019/2/11,-1118.1083907506186
2019/2/17,-1131.3927940402489
2019/2/23,-1144.7711184337602
2019/3/1,-1158.268630367377
2019/3/7,-1171.866981346167
2019/3/13,-1185.6513134628262
2019/3/19,-1199.6273904649129
2019/3/25,-1213.7395536244026
2019/3/31,-1228.0084195314123
2019/4/6,-1242.2612519324612
2019/4/12,-1256.4766689049063
2019/4/24,-1270.7521757914092
2019/4/30,-1285.0380693230372
2019/5/6,-1299.4226017588935
2019/5/12,-1313.9128992567037
2019/5/18,-1328.4207385253678
2019/5/24,-1342.9635920748744
2019/5/30,-1357.686588614508
2019/6/5,-1372.5901920059855
2019/6/11,-1387.6154347918052
2019/6/17,-1402.798058428947
2019/6/23,-1418.0295316791444
2019/6/29,-1433.3025348748088
2019/7/5,-1448.700353373381
2019/7/11,-1464.1985607581014
2019/7/17,-1479.577314954192
2019/7/23,-1494.8231005454163
2019/7/29,-1510.021148259022
2019/8/4,-1525.1096816534764
2019/8/10,-1540.2342803266774
2019/8/16,-1555.3980014365386
2019/8/22,-1570.471808290209
2019/8/28,-1585.4821901774485
2019/9/3,-1600.5564145715146
2019/9/9,-1615.686604474674
2019/9/15,-1630.8259305335805
2019/9/21,-1646.0020270218888
2019/9/27,-1661.100498007784
2019/10/3,-1676.1118202837397
2019/10/9,-1691.1129227011222
2019/10/15,-1706.0754484485187
2019/10/21,-1721.402767872494
2019/10/27,-1737.1413862440604
2019/11/2,-1753.0794584598625
2019/11/8,-1769.3336384143242
2019/11/14,-1785.686831700519
2019/11/20,-1802.1258908498123
2019/11/26,-1818.864234118183
2019/12/2,-1835.8607505253076
2019/12/8,-1852.7935086035463
2019/12/14,-1869.665233804228
2019/12/20,-1886.607032857864
2019/12/26,-1903.541686508161
2020/1/1,-1920.7182664450345
2020/1/7,-1938.1553009761933
2020/1/13,-1955.667250002993
2020/1/19,-1973.311954069701
2020/1/25,-1991.0540915084232
2020/1/31,-2008.8717795996813
2020/2/6,-2026.8248858977288
2020/2/12,-2044.8998368489924
2020/2/18,-2063.075824854457
2020/2/24,-2081.35876704886
2020/3/1,-2099.747229721903
2020/3/7,-2118.23797422145
2020/3/13,-2136.9279385327472
2020/3/19,-2155.8251232120183
2020/3/25,-2174.8814311787096
2020/3/31,-2194.123539659624
2020/4/6,-2213.4975849408515
2020/4/12,-2233.000103123685
2020/4/18,-2252.681427955492
2020/4/24,-2272.53087048956
2020/4/30,-2292.3635454693217
2020/5/6,-2312.16829724891
2020/5/12,-2332.025774306921
2020/5/18,-2351.885519941752
2020/5/24,-2371.867892391288
2020/5/30,-2391.9786309124147
2020/6/5,-2412.113190968208
2020/6/11,-2432.2955527314266
2020/6/17,-2452.641210722025
2020/6/23,-2473.1466442955348
2020/6/29,-2493.771605991787
2020/7/5,-2514.543471635539
2020/7/11,-2535.3658089678347
2020/7/17,-2556.232844570114
2020/7/23,-2577.214554526284
2020/7/29,-2598.289036145494
2020/8/4,-2619.121192505917
2020/8/10,-2639.683418945598
2020/8/16,-2660.1161141556345
2020/8/22,-2680.3229046248634
2020/8/28,-2700.5117092829664
2020/9/3,-2720.687109614212
2020/9/9,-2740.6565989774085
2020/9/15,-2760.456912371053
2020/9/21,-2780.3038296334307
2020/9/27,-2800.186679796833
2020/10/3,-2820.020317725764
2020/10/9,-2839.85216016171
2020/10/15,-2859.495367004275
2020/10/21,-2878.933355732882
2020/10/27,-2898.2935687400804
2020/11/2,-2917.529394839109
2020/11/8,-2937.631933712752
2020/11/14,-2958.71163162582
2020/11/20,-2980.2668985099226
2020/11/26,-3002.585188788375
2020/12/2,-3025.12180445115
2020/12/8,-3047.8488900893126
2020/12/14,-3071.2989897429525
2020/12/20,-3095.3713389984264
2020/12/26,-3119.2994127222278
2021/1/1,-3143.095064709972
2021/1/7,-3167.071249956362
2021/1/13,-3191.0471160503075
2021/1/19,-3215.627204416461
2021/1/25,-3240.8589981422783
2021/1/31,-3266.2998916251204
2021/2/6,-3292.0928049582453
2021/2/12,-3317.297991525463
2021/2/18,-3341.778163000964
2021/2/24,-3366.082236851923
2021/3/2,-3389.9311680668234
