date,OT
2015/3/30,-3.545352675531579
2015/4/11,-4.758996550382432
2015/4/23,-6.189326313085282
2015/5/5,-7.852561463946319
2015/5/17,-9.608220818454663
2015/5/29,-11.503366874314237
2015/6/10,-13.03531988660505
2015/6/22,-14.14048762796009
2015/7/4,-15.090788005487791
2015/7/16,-15.738986048683548
2015/7/28,-16.3446261323517
2015/8/9,-16.923862330666985
2015/8/21,-17.21381003807093
2015/9/2,-17.262713834295557
2015/9/14,-17.48916969906088
2015/9/26,-17.890721876558086
2015/10/8,-18.29283241359828
2015/10/20,-18.7958692431388
2015/11/1,-19.07921746152067
2015/11/25,-19.11800688796224
2015/12/7,-19.15156225758384
2015/12/19,-19.1049423050324
2016/1/12,-19.063712084339837
2016/1/24,-19.059980363088087
2016/2/5,-18.997265012027142
2016/2/17,-18.904521508904946
2016/2/29,-18.784913696689628
2016/3/12,-18.629672551555917
2016/3/24,-18.462786096720052
2016/4/5,-18.28394234923808
2016/4/17,-17.93742032223139
2016/4/29,-17.41334440131412
2016/5/11,-16.785872486348172
2016/5/23,-16.01327462043535
2016/6/4,-15.18934994539798
2016/6/28,-14.32031784726869
2016/7/22,-13.323325137592272
2016/8/3,-12.217803896897871
2016/8/15,-11.823537724189116
2016/8/27,-12.213017185649427
2016/9/8,-13.014758837587133
2016/9/20,-14.462905285331486
2016/9/26,-16.065679752213377
2016/10/2,-17.805048177511306
2016/10/14,-20.139211137928235
2016/10/26,-22.97775789240993
2016/11/7,-25.7618853218476
2016/11/19,-28.510314336329262
2016/12/1,-31.442112200681795
2016/12/13,-34.42947024337624
2016/12/25,-37.93691686680247
2017/1/6,-42.001734278521326
2017/1/18,-46.29533748542097
2017/1/30,-50.92969839294212
2017/2/11,-55.184143164675184
2017/2/23,-58.95782257411345
2017/3/7,-62.67607655446376
2017/3/13,-66.12800036877357
2017/3/19,-69.66081167093677
2017/3/25,-73.30473308321248
2017/3/31,-76.69788798688914
2017/4/6,-79.90803950482861
2017/4/12,-83.58634107350214
2017/4/18,-87.73826307856372
2017/4/24,-92.09155385333892
2017/4/30,-96.80722902798357
2017/5/6,-101.40687898199003
2017/5/12,-105.85691377237517
2017/5/18,-110.52732020790944
2017/5/24,-115.31012432723026
2017/5/30,-119.51129616730802
2017/6/5,-123.1001403514149
2017/6/11,-126.32361267018982
2017/6/17,-128.98982044407268
2017/6/23,-131.5833837056916
2017/6/29,-134.1126596445452
2017/7/5,-136.16128942890376
2017/7/11,-137.81840594303202
2017/7/17,-139.44443937711068
2017/7/23,-141.01082252057543
2017/7/29,-142.39381742282848
2017/8/4,-143.66968038027537
2017/8/10,-144.4988478877071
2017/8/16,-144.85380792687553
2017/8/22,-144.95750446530275
2017/8/28,-144.72537473222732
2017/9/3,-145.77855311154036
2017/9/9,-148.29699915493222
2017/9/15,-151.45273994311975
2017/9/21,-155.71440784053266
2017/9/27,-160.19306413629656
2017/10/3,-164.84032235335872
2017/10/9,-170.5233574020794
2017/10/15,-177.07583301423088
2017/10/21,-183.24132092551915
2017/10/27,-189.03684899724547
2017/11/2,-194.97273921638583
2017/11/8,-200.75085590673584
2017/11/14,-207.35727527958264
2017/11/20,-214.867507768379
2017/11/26,-222.55557637949283
2017/12/2,-230.65293358252663
2017/12/8,-237.4769149957724
2017/12/14,-242.78599246585395
2017/12/20,-247.54271466467063
2017/12/26,-251.24666999547495
2018/1/1,-254.70449511060767
2018/1/7,-257.9729282914115
2018/1/13,-260.19441998227
2018/1/19,-261.51649356039974
2018/1/25,-263.430929473948
2018/1/31,-265.9372817614904
2018/2/6,-268.3966872390063
2018/2/12,-271.1687141549203
2018/2/18,-273.1330161491197
2018/2/24,-274.1999758833325
2018/3/2,-275.2134210492261
2018/3/8,-275.91111560648545
2018/3/14,-278.1587405673886
2018/3/20,-282.23154132222726
2018/3/26,-287.06023991721526
2018/4/1,-293.20345540486346
2018/4/7,-299.7773107092696
2018/4/13,-306.7219030131516
2018/4/19,-314.98856409109743
2018/4/25,-324.4186122940782
2018/5/1,-333.337504561432
2018/5/7,-341.7466933205954
2018/5/13,-350.3703192175383
2018/5/19,-358.80634453624384
2018/5/25,-368.3132582518735
2018/5/31,-378.9946618929048
2018/6/6,-389.9058998827839
2018/6/12,-401.34363347096536
2018/6/18,-411.2593378295406
2018/6/24,-419.3509183279553
2018/6/30,-426.8008205092917
2018/7/6,-432.9970136457935
2018/7/12,-438.9096800118157
2018/7/18,-444.60767859268606
2018/7/24,-449.04931367282734
2018/7/30,-452.4108455902348
2018/8/5,-456.5445901308202
2018/8/11,-461.4524626076629
2018/8/17,-466.33625952032327
2018/8/23,-471.6430316444592
2018/8/29,-475.987375493672
2018/9/4,-479.25766132081145
2018/9/10,-482.4994165275069
2018/9/16,-485.3882251971199
2018/9/22,-488.7124417178485
2018/9/28,-492.65656910001536
2018/10/4,-496.6081856718716
2018/10/10,-500.8158779649388
2018/10/16,-505.0558401463073
2018/10/22,-509.28337133366136
2018/10/28,-513.8349926666323
2018/11/3,-518.6684531542785
2018/11/9,-522.7994185277855
2018/11/15,-526.1948898305284
2018/11/21,-529.305669895822
2018/11/27,-531.8810590712184
2018/12/3,-534.5821514427423
2018/12/9,-537.4590505050893
2018/12/15,-539.974055287973
2018/12/27,-542.2744554382697
2019/1/2,-545.1543273196469
2019/1/8,-548.630763581309
2019/1/14,-552.434410181611
2019/1/20,-556.7769913265447
2019/1/26,-561.0730693129915
2019/2/1,-565.308306502659
2019/2/7,-569.9631081378535
2019/2/13,-574.9241320383086
2019/2/19,-579.825882307651
2019/2/25,-584.7003023720378
2019/3/3,-589.6537707176499
2019/3/9,-594.6076340264742
2019/3/15,-599.9167000569905
2019/3/21,-605.6039647299651
2019/3/27,-611.4348195315821
2019/4/2,-617.4942202431428
2019/4/8,-623.1601142054388
2019/4/14,-628.3521205875676
2019/4/20,-633.4292064943494
2019/4/26,-638.2117528513087
2019/5/2,-643.0092907959493
2019/5/8,-647.8483154093258
2019/5/14,-652.414740625934
2019/5/20,-656.76998198433
2019/5/26,-661.4473509920679
2019/6/1,-666.4498131880916
2019/6/7,-671.5589726493475
2019/6/13,-676.9065854656437
2019/6/19,-682.0970876845353
2019/6/25,-687.1037331027693
2019/7/1,-692.231519845621
2019/7/7,-697.3915995538852
2019/7/13,-702.487639736007
2019/7/19,-707.543445051641
2019/7/25,-712.5405666926982
2019/7/31,-717.4595513006809
2019/8/6,-722.4283779155755
2019/8/12,-727.4450405006577
2019/8/18,-732.4293998697156
2019/8/24,-737.4070964641969
2019/8/30,-742.3362054034615
2019/9/5,-747.2044446988602
2019/9/11,-752.0490171591732
2019/9/17,-756.8561569645875
2019/9/29,-761.626011205923
2019/10/5,-766.3606230967345
2019/10/11,-771.0471572865893
2019/10/17,-775.6848659904216
2019/10/23,-780.6464629566608
2019/10/29,-785.9663763289976
2019/11/4,-791.4681262527507
2019/11/10,-797.257782460265
2019/11/16,-803.1174386546014
2019/11/22,-809.0372000310759
2019/11/28,-815.2215055354234
2019/12/4,-821.6294602363027
2019/12/10,-828.0013765780722
2019/12/16,-834.3441389024993
2019/12/22,-840.7593544498145
2019/12/28,-847.1866235000788
2020/1/3,-853.837673922989
2020/1/9,-860.7286926645284
2020/1/15,-867.7074061110974
2020/1/21,-874.8240335863653
2020/1/27,-881.9546729838903
2020/2/8,-889.0732086130976
2020/2/14,-896.2764545973637
2020/2/20,-903.5270079000004
2020/2/26,-910.8640710148863
2020/3/3,-918.2963247590594
2020/3/9,-925.7715141268302
2020/3/15,-933.2984963751248
2020/3/21,-941.0264412775977
2020/3/27,-948.9614841727528
2020/4/2,-957.0382867647616
2020/4/8,-965.295907548494
2020/4/14,-973.636041462342
2020/4/20,-982.0527856187396
2020/4/26,-990.6285928247008
