date,OT
2015/3/30,7.872468942848628
2015/4/11,8.289650401476617
2015/4/23,8.791536366477134
2015/5/5,9.384924308070548
2015/5/17,10.009685130674669
2015/5/29,10.685621684477878
2015/6/10,11.753310936816597
2015/6/22,13.242535515583585
2015/7/4,15.009515136345552
2015/7/16,17.152959253753323
2015/7/28,19.46575845978608
2015/8/9,21.94389771459403
2015/8/21,24.78210077934061
2015/9/2,27.94451864396088
2015/9/14,31.211744427445225
2015/9/26,34.59522954967753
2015/10/8,38.183241715587016
2015/10/20,41.928153228126014
2015/11/1,46.02064954635143
2015/11/25,50.47850120119015
2015/12/7,55.17281220770383
2015/12/19,60.1517915181906
2016/1/12,64.74848131783334
2016/1/24,68.88635757797233
2016/2/5,72.91734555324324
2016/2/17,76.6490041762021
2016/2/29,80.44149879983048
2016/3/12,84.31742407116865
2016/3/24,87.92414057384144
2016/4/5,91.33049595246864
2016/4/17,95.07325616613517
2016/4/29,99.14897838847988
2016/5/11,103.33998388495908
2016/5/23,107.77575932917853
2016/6/4,112.0430034285636
2016/6/28,116.11175648099643
2016/7/22,120.29162284265576
2016/8/3,124.48731162278564
2016/8/15,128.65474903412797
2016/8/27,132.82058972522958
2016/9/8,136.93465996480694
2016/9/20,140.99024085684752
2016/9/26,145.08220563768344
2016/10/2,149.20362831437936
2016/10/14,153.3004407443824
2016/10/26,157.38945270125492
2016/11/7,161.38455929772692
2016/11/19,165.27098735780396
2016/12/1,169.09926239836784
2016/12/13,172.84276001422714
2016/12/25,176.53082992766193
2017/1/6,180.16481310868184
2017/1/18,183.70496932693823
2017/1/30,187.15498764289435
2017/2/11,191.341006523648
2017/2/23,196.3390708156093
2017/3/7,201.76191916025047
2017/3/13,207.845157098148
2017/3/19,214.10140516915007
2017/3/25,220.50965037242705
2017/3/31,227.526154822026
2017/4/6,235.05991103802947
2017/4/12,242.53012344136656
2017/4/18,249.9522276589896
2017/4/24,257.5540610861925
2017/4/30,265.2006425557061
2017/5/6,273.36602250147945
2017/5/12,282.08668350018985
2017/5/18,291.0220297677655
2017/5/24,300.2846841014549
2017/5/30,308.9084331278109
2017/6/5,316.76411645821577
2017/6/11,324.3907459146446
2017/6/17,331.50406867807754
2017/6/23,338.5863190192194
2017/6/29,345.6703936029973
2017/7/5,352.2583514578424
2017/7/11,358.4400054258894
2017/7/17,365.0434481843364
2017/7/23,372.0668633399157
2017/7/29,379.1618332032504
2017/8/4,386.52806503731006
2017/8/10,393.5388345009278
2017/8/16,400.1456348161302
2017/8/22,406.8198336009383
2017/8/28,413.41552722877947
2017/9/3,420.4348775891224
2017/9/9,427.97645758145416
2017/9/15,435.6963228184245
2017/9/21,443.749553026836
2017/9/27,451.952644121248
2017/10/3,460.28313181927706
2017/10/9,468.9737273371956
2017/10/15,477.99118944737455
2017/10/21,486.790379507319
2017/10/27,495.36052394505367
2017/11/2,503.94699728307273
2017/11/8,512.4143429252739
2017/11/14,521.1456405070286
2017/11/20,530.1714553602515
2017/11/26,539.1907342990868
2017/12/2,548.2912349023238
2017/12/8,557.362803318229
2017/12/14,566.3610419975863
2017/12/20,575.4009356594718
2017/12/26,584.4421112324948
2018/1/1,593.478375124608
2018/1/7,602.5163017204673
2018/1/13,611.5206029839729
2018/1/19,620.4878003275039
2018/1/25,629.6152579842086
2018/1/31,638.9117028145795
2018/2/6,648.2771943893366
2018/2/12,657.7616700275829
2018/2/18,667.2392846308928
2018/2/24,676.6979102920598
2018/3/2,686.2409014662994
2018/3/8,695.838947578165
2018/3/14,705.3151451922625
2018/3/20,714.6630259610728
2018/3/26,723.9441016875486
2018/4/1,733.1100034078023
2018/4/7,742.2850484050456
2018/4/13,751.4714174253485
2018/4/19,760.5632848181694
2018/4/25,769.583676833749
2018/5/1,778.6151016919612
2018/5/7,787.6495760201509
2018/5/13,796.6603377812313
2018/5/19,805.664301329518
2018/5/25,814.5805858456449
2018/5/31,823.4026326725323
2018/6/6,832.1822810835471
2018/6/12,840.8991983031558
2018/6/18,849.1501354047394
2018/6/24,856.8962403471492
2018/6/30,864.3088629087548
2018/7/6,871.2693402016805
2018/7/12,878.0168987962932
2018/7/18,884.5548020388783
2018/7/24,890.6527409935849
2018/7/30,896.3505716858162
2018/8/5,901.9151428740394
2018/8/11,907.3321471366036
2018/8/17,912.49057421024
2018/8/23,917.4475849341736
2018/8/29,921.9712406866086
2018/9/4,926.0384457341268
2018/9/10,929.8045201623836
2018/9/16,933.2097950530748
2018/9/22,937.375296637744
2018/9/28,942.424924107072
2018/10/4,947.7841689420108
2018/10/10,953.7765269386998
2018/10/16,959.784589355351
2018/10/22,965.7737201852876
2018/10/28,972.3438166161908
2018/11/3,979.378425222786
2018/11/9,985.9999885427906
2018/11/15,992.2185801959888
2018/11/21,998.3893537245888
2018/11/27,1004.3028925778672
2018/12/3,1010.6447153549526
2018/12/9,1017.4661139130064
2018/12/15,1024.259658870824
2018/12/27,1031.185189390373
2019/1/2,1037.456985529151
2019/1/8,1042.9452395302487
2019/1/14,1048.1377769363255
2019/1/20,1052.7975498933936
2019/1/26,1057.2631105956943
2019/2/1,1061.5650892650244
2019/2/7,1065.319214669392
2019/2/13,1068.5875420007385
2019/2/19,1072.1301335369596
2019/2/25,1075.954146179332
2019/3/3,1079.7268481877045
2019/3/9,1083.6343037701338
2019/3/15,1087.1234495507415
2019/3/21,1090.150396074343
2019/3/27,1093.1404058578912
2019/4/2,1095.9655146814275
2019/4/8,1098.855693206595
2019/4/14,1101.8789977819488
2019/4/20,1104.833549536857
2019/4/26,1107.796058107591
2019/5/2,1110.730306103856
2019/5/8,1113.6227716958629
2019/5/14,1116.5622153418376
2019/5/20,1119.5434224878838
2019/5/26,1122.2335147071826
2019/6/1,1124.61955049752
2019/6/7,1126.8611078881431
2019/6/13,1128.8735408752896
2019/6/19,1130.8749171802865
2019/6/25,1132.8836103285266
2019/7/1,1134.7211738947624
2019/7/7,1136.437044764246
2019/7/13,1138.7812337325815
2019/7/19,1141.8098849593014
2019/7/25,1145.2071861512486
2019/7/31,1149.1854798584395
2019/8/6,1153.273554662821
2019/8/12,1157.4579369648704
2019/8/18,1162.167121841942
2019/8/24,1167.315012523564
2019/8/30,1172.4352415809312
2019/9/5,1177.5503752619563
2019/9/11,1182.8378762259615
2019/9/17,1188.1939949178711
2019/9/29,1194.0224125425325
2019/10/5,1200.3563669211796
2019/10/11,1206.9180210008751
2019/10/17,1213.8062883579098
2019/10/23,1220.2201276058604
2019/10/29,1226.0570302743604
2019/11/4,1231.7713813039136
2019/11/10,1237.1311565778306
2019/11/16,1242.542783295603
2019/11/22,1248.0386111648509
2019/11/28,1253.208777872343
2019/12/4,1258.1329711734074
2019/12/10,1263.502030295642
2019/12/16,1269.3189381142904
2019/12/22,1275.300149655861
2019/12/28,1281.6157891467717
2020/1/3,1287.7509317558292
2020/1/9,1293.670139050782
2020/1/15,1299.7687997327348
2020/1/21,1305.9306681229966
2020/1/27,1311.670747496809
2020/2/8,1316.9821871268482
2020/2/14,1322.0080305327049
2020/2/20,1326.6175911187556
2020/2/26,1331.181785130748
2020/3/3,1335.704098905402
2020/3/9,1339.880968418886
2020/3/15,1343.7812534877237
2020/3/21,1347.607285176913
2020/3/27,1351.3341019394084
2020/4/2,1354.9036739796034
2020/4/8,1358.3557608700137
2020/4/14,1361.477596214493
2020/4/20,1364.252516593219
2020/4/26,1366.8124888594707
2020/5/2,1369.1036907358582
2020/5/8,1371.6793042279733
2020/5/14,1374.6018538157716
2020/5/20,1377.566831296826
2020/5/26,1380.7313749264624
2020/6/1,1383.799718935873
2020/6/7,1386.7484307314703
2020/6/13,1389.8638406875125
2020/6/19,1393.0862532754795
2020/6/25,1395.9631461349215
2020/7/1,1398.4931993207845
2020/7/7,1400.8556841339955
2020/7/13,1402.938515363191
2020/7/19,1405.0816913582607
2020/7/25,1407.3065498525018
2020/7/31,1409.3513059877428
2020/8/6,1411.2914771285934
2020/8/12,1413.889488204024
2020/8/18,1417.1943760382978
