date,OT
2015/3/30,1.9861804329626724
2015/4/11,1.362812736435442
2015/4/23,0.6423218678943554
2015/5/5,-0.1818215641653909
2015/5/17,-1.0554636658467325
2015/5/29,-1.9973331464495727
2015/6/10,-2.6720600443173805
2015/6/22,-3.040903266862982
2015/7/4,-3.2755853015870438
2015/7/16,-3.278397765002412
2015/7/28,-3.2308639992873944
2015/8/9,-3.14236865286952
2015/8/21,-2.8335374478530646
2015/9/2,-2.3377249381550063
2015/9/14,-1.9182652503493545
2015/9/26,-1.571361937078894
2015/10/8,-1.1885300853698395
2015/10/20,-0.8318994777006106
2015/11/1,-0.2946140192421015
2015/11/25,0.439813828294139
2015/12/7,1.2198036494452476
2015/12/19,2.094370294587589
2016/1/12,2.747137258879728
2016/1/24,3.1316986576577195
2016/2/5,3.433611665169359
2016/2/17,3.558945741020916
2016/2/29,3.656926342687965
2016/3/12,3.739299583536385
2016/3/24,3.646604695063542
2016/4/5,3.40669939986534
2016/4/17,3.307416218837428
2016/4/29,3.3500443920428538
2016/5/11,3.4116184450872145
2016/5/23,3.562302902747552
2016/6/4,3.5887776907935143
2016/6/28,3.474641137737787
2016/7/22,3.382572860037611
2016/8/3,3.2633043680527587
2016/8/15,3.271844320880566
2016/8/27,3.4409640011884983
2016/9/8,3.661815021371455
2016/9/20,3.983134067301614
2016/9/26,4.352809191807588
2016/10/2,4.764222455918641
2016/10/14,5.288138719145311
2016/10/26,5.91567970660443
2016/11/7,6.472343535819535
2016/11/19,6.954666674019566
2016/12/1,7.442788017809234
2016/12/13,7.893583751492085
2016/12/25,8.429279375278446
2017/1/6,9.060199313005349
2017/1/18,9.690652579260217
2017/1/30,10.349007248103057
2017/2/11,11.283413302774337
2017/2/23,12.50920351136766
2017/3/7,13.931229714389428
2017/3/13,15.619412382814057
2017/3/19,17.41040796649112
2017/3/25,19.30127506970201
2017/3/31,21.43758576101213
2017/4/6,23.79000643962511
2017/4/12,26.219521229256404
2017/4/18,28.73582303374741
2017/4/24,31.390332757709803
2017/4/30,34.15349538212841
2017/5/6,37.15235353302063
2017/5/12,40.39800923954687
2017/5/18,43.80641663950935
2017/5/24,47.4095624546645
2017/5/30,50.174061316897664
2017/6/5,51.98870445927519
2017/6/11,53.363241318931664
2017/6/17,53.99807863106548
2017/6/23,54.47042397112369
2017/6/29,54.80681137313541
2017/7/5,54.44666493813772
2017/7/11,53.495678294505325
2017/7/17,52.731690725838895
2017/7/23,52.13889399287264
2017/7/29,51.400482182150256
2017/8/4,50.69805900163287
2017/8/10,49.40989315371653
2017/8/16,47.48589766699549
2017/8/22,45.37628968746659
2017/8/28,42.93265626162079
2017/9/3,41.57324023893823
2017/9/9,41.48346656521855
2017/9/15,41.88508741631716
2017/9/21,43.19507457007631
2017/9/27,44.69431397835105
2017/10/3,46.33664673803582
2017/10/9,48.85897406311653
2017/10/15,52.12812028870029
